price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
24999,2015.0,ford f-150,excellent,6,gas,147000.0,automatic,truck,black,1.0,2018-10-11,11
21555,2015.0,chevrolet colorado,excellent,6,gas,19068.0,automatic,pickup,white,1.0,2018-10-15,34
6500,2014.0,chevrolet cruze,excellent,4,gas,142220.0,automatic,sedan,,,2018-07-03,58
13900,,nissan rogue,excellent,4,gas,107700.0,automatic,SUV,blue,,2018-09-27,3
17995,2009.0,gmc sierra 2500hd,good,8,diesel,199000.0,automatic,truck,white,1.0,2018-11-15,72
17995,2013.0,chevrolet suburban,excellent,8,gas,123491.0,automatic,SUV,black,1.0,2018-08-15,12
5700,2011.0,toyota camry,good,4,gas,171213.0,automatic,sedan,,,2018-05-30,73
19300,2013.0,chevrolet silverado 1500,excellent,8,gas,67895.0,automatic,truck,white,1.0,2019-03-28,28
26995,,ram 1500,good,8,gas,83125.0,automatic,truck,black,1.0,2019-01-25,68
3100,2011.0,nissan versa,excellent,4,gas,145000.0,automatic,sedan,silver,,2018-06-09,19
21075,2015.0,chevrolet colorado,good,6,gas,105616.0,automatic,truck,grey,1.0,2018-05-24,12
17995,2014.0,jeep grand cherokee,good,6,gas,89852.0,automatic,SUV,black,1.0,2019-04-08,9
10500,2012.0,toyota camry,good,4,gas,90999.0,automatic,sedan,black,,2018-05-10,27
28760,2017.0,chevrolet silverado 1500,good,8,gas,51086.0,automatic,truck,black,1.0,2018-05-11,16
9995,2011.0,chevrolet camaro,good,6,gas,123618.0,automatic,convertible,red,,2018-08-09,56
16995,2015.0,jeep cherokee,good,4,gas,65739.0,automatic,SUV,black,1.0,2019-02-19,68
11995,2014.0,dodge grand caravan,good,6,gas,76392.0,automatic,van,red,,2018-06-16,55
28995,2017.0,toyota tacoma,good,6,gas,38008.0,automatic,truck,white,1.0,2019-02-12,68
6995,2011.0,chrysler 200,good,4,gas,86035.0,automatic,convertible,silver,,2018-06-10,52
18995,2010.0,toyota tundra,good,8,gas,126578.0,automatic,truck,silver,1.0,2019-02-08,20
27500,2017.0,ram 1500,good,8,gas,30394.0,automatic,truck,red,1.0,2018-11-07,29
15500,2017.0,chevrolet equinox,good,4,gas,70759.0,automatic,SUV,blue,1.0,2019-01-28,5
15995,,jeep cherokee,good,4,gas,112191.0,automatic,SUV,black,1.0,2018-06-22,19
7895,2013.0,ford fusion se,good,4,gas,125000.0,automatic,sedan,blue,,2019-01-22,25
5895,2007.0,jeep grand cherokee,good,6,gas,136000.0,automatic,SUV,silver,1.0,2018-10-19,11
3200,2005.0,ford taurus,excellent,6,gas,62000.0,automatic,sedan,,,2019-03-24,64
2300,2005.0,ford f-150,good,8,gas,206000.0,automatic,pickup,silver,,2019-02-02,7
8995,2013.0,ford fusion se,excellent,4,gas,97480.0,automatic,sedan,grey,,2018-12-10,50
1,2003.0,nissan murano,fair,6,gas,174215.0,automatic,other,black,1.0,2018-10-18,24
5500,2010.0,toyota corolla,like new,,gas,110000.0,automatic,sedan,red,,2019-03-29,87
7495,2011.0,hyundai sonata,good,4,gas,109360.0,automatic,sedan,grey,,2019-01-24,18
23995,2016.0,chevrolet silverado 1500,excellent,8,gas,93068.0,automatic,truck,black,1.0,2019-03-03,12
18998,2017.0,nissan maxima,excellent,6,gas,33124.0,automatic,sedan,blue,,2018-06-18,9
8999,1999.0,ford f350 super duty,excellent,,diesel,350598.0,automatic,truck,,1.0,2018-07-07,68
10799,2007.0,jeep wrangler unlimited,excellent,6,gas,165855.0,manual,SUV,silver,,2018-09-18,31
17799,,ford f250 super duty,excellent,8,diesel,285326.0,automatic,truck,white,1.0,2019-02-24,69
9900,2002.0,chevrolet tahoe,excellent,8,gas,,automatic,truck,,1.0,2019-03-26,55
12500,2003.0,ram 2500,good,6,diesel,152108.0,automatic,truck,blue,1.0,2018-06-16,57
12950,2013.0,ford f-150,like new,6,gas,61000.0,automatic,truck,red,,2018-06-27,22
5500,2009.0,honda accord,good,4,gas,170000.0,automatic,sedan,silver,,2018-05-15,9
11250,2010.0,chevrolet silverado 1500,good,8,gas,121334.0,automatic,pickup,grey,1.0,2018-08-09,43
14500,2015.0,honda cr-v,good,4,gas,,automatic,SUV,grey,,2019-01-21,17
8000,2003.0,ford ranger,excellent,6,gas,66000.0,manual,pickup,red,1.0,2018-06-06,34
15000,2005.0,ford expedition,like new,8,gas,61003.0,automatic,SUV,green,1.0,2018-09-03,7
4950,2007.0,acura tl,good,,gas,127000.0,automatic,SUV,grey,,2019-01-24,15
1495,2000.0,honda accord,good,6,gas,220000.0,automatic,sedan,silver,,2018-10-03,22
20000,2005.0,ford f350 super duty,excellent,8,diesel,210000.0,automatic,pickup,,1.0,2018-10-20,82
6450,2008.0,jeep grand cherokee,excellent,6,gas,165075.0,automatic,SUV,silver,1.0,2019-03-01,10
12450,2013.0,chevrolet silverado 1500,excellent,8,gas,162184.0,automatic,truck,,1.0,2019-03-11,26
33300,2016.0,chevrolet silverado 1500 crew,good,,gas,,automatic,pickup,black,1.0,2018-12-17,98
13950,2015.0,chevrolet silverado 1500,excellent,6,gas,104421.0,automatic,truck,,,2018-09-05,37
5900,2007.0,jeep grand cherokee laredo,excellent,6,gas,,automatic,SUV,grey,1.0,2018-07-21,0
19950,2016.0,chevrolet silverado 1500,excellent,8,gas,94212.0,automatic,truck,white,1.0,2018-08-31,6
7950,2014.0,chevrolet malibu,excellent,4,gas,120799.0,automatic,sedan,white,,2019-02-16,25
14950,2013.0,chevrolet silverado 2500hd,excellent,8,gas,151067.0,automatic,truck,,1.0,2018-08-18,25
8450,2014.0,ram 3500,excellent,8,gas,200649.0,automatic,truck,red,,2018-05-08,16
6950,2013.0,ford escape,excellent,4,gas,120503.0,automatic,SUV,white,,2019-01-09,19
12950,2015.0,chevrolet silverado 1500,excellent,6,gas,91277.0,automatic,truck,white,,2019-02-20,8
18950,2015.0,ford f-150,excellent,8,gas,,automatic,truck,white,1.0,2018-08-04,17
10500,2016.0,dodge grand caravan,excellent,6,gas,82000.0,automatic,mini-van,silver,,2019-02-23,8
21000,2014.0,jeep grand cherokee,excellent,,gas,58001.0,automatic,SUV,silver,1.0,2018-05-12,48
5495,2010.0,ford fusion,excellent,4,gas,,automatic,sedan,white,,2018-11-29,41
4995,2011.0,nissan rogue,good,4,gas,126148.0,automatic,SUV,red,,2019-02-25,65
16690,2018.0,chevrolet malibu,excellent,4,gas,44116.0,automatic,sedan,,,2018-07-08,40
18990,2016.0,ford f-150,excellent,6,gas,117672.0,automatic,pickup,green,1.0,2019-03-30,6
4600,2005.0,cadillac escalade,good,8,gas,194500.0,automatic,SUV,,1.0,2018-10-12,59
8600,2010.0,jeep wrangler,good,6,gas,190000.0,automatic,SUV,blue,1.0,2019-01-29,23
14999,2010.0,gmc sierra,excellent,8,gas,144732.0,automatic,truck,,1.0,2018-09-07,30
6995,2008.0,jeep grand cherokee,good,6,gas,162811.0,automatic,SUV,grey,1.0,2019-01-17,32
28990,2018.0,jeep wrangler unlimited,like new,6,gas,37888.0,automatic,SUV,black,1.0,2018-06-15,18
28000,2016.0,chevrolet silverado,like new,8,gas,36000.0,automatic,pickup,silver,1.0,2018-09-24,55
4995,2007.0,chevrolet impala,good,,gas,127654.0,automatic,sedan,white,,2019-03-12,20
8495,2008.0,chevrolet silverado,good,8,gas,137787.0,automatic,truck,brown,,2019-02-05,70
14500,2007.0,ram 2500,good,6,diesel,203500.0,automatic,truck,black,1.0,2019-03-08,24
13950,2011.0,ram 2500,excellent,5,gas,129272.0,automatic,truck,white,1.0,2019-03-16,18
12000,,buick enclave,like new,6,gas,112600.0,automatic,SUV,brown,,2018-10-11,43
3995,2015.0,nissan altima,good,4,gas,40772.0,automatic,sedan,white,,2019-04-10,28
5000,1995.0,toyota 4runner,fair,6,gas,190000.0,automatic,offroad,white,1.0,2019-04-15,27
16990,2016.0,ford escape,excellent,4,gas,29714.0,automatic,SUV,grey,1.0,2019-01-12,12
4200,2007.0,honda odyssey,good,,gas,244300.0,automatic,mini-van,black,,2018-05-08,128
8000,2011.0,hyundai elantra,excellent,4,gas,44705.0,automatic,sedan,,,2018-10-03,44
9895,2012.0,dodge grand caravan,like new,6,gas,91498.0,automatic,mini-van,white,,2019-01-04,79
2959,1998.0,ram 1500,excellent,8,gas,,automatic,truck,red,,2018-07-25,119
22500,2010.0,chevrolet silverado,like new,8,gas,68500.0,automatic,pickup,red,1.0,2018-09-28,3
15500,2012.0,ram 1500,excellent,8,gas,88000.0,automatic,pickup,black,1.0,2018-09-22,35
14995,2012.0,ford f150,good,8,gas,112000.0,automatic,pickup,,1.0,2019-03-20,28
13900,2014.0,honda cr-v,excellent,4,gas,82890.0,automatic,SUV,brown,,2018-10-12,12
6000,2007.0,toyota highlander,good,4,gas,186196.0,automatic,SUV,,1.0,2018-05-27,8
14000,,nissan maxima,like new,6,gas,29582.0,automatic,sedan,black,,2018-05-11,32
8749,2015.0,toyota corolla,excellent,4,gas,,automatic,sedan,black,,2018-05-11,33
2500,2004.0,ford f150,fair,8,gas,178000.0,automatic,truck,blue,1.0,2019-02-26,41
23490,2010.0,ram 2500,excellent,6,diesel,136891.0,automatic,truck,red,1.0,2019-01-31,36
32750,2017.0,ford f250 super duty,like new,8,gas,42631.0,automatic,truck,white,1.0,2019-03-04,19
46995,2016.0,gmc sierra 2500hd,excellent,8,diesel,95665.0,automatic,truck,white,1.0,2018-12-15,22
26495,2014.0,chevrolet silverado 1500,excellent,8,gas,103561.0,automatic,truck,red,1.0,2018-07-31,50
20995,2016.0,nissan frontier,excellent,6,gas,73370.0,automatic,truck,,1.0,2018-05-20,27
33395,2015.0,gmc yukon,excellent,8,gas,86456.0,automatic,SUV,silver,1.0,2018-11-15,35
38795,2014.0,ram 2500,excellent,6,diesel,111623.0,automatic,truck,white,1.0,2019-01-30,69
21795,2014.0,ram 1500,excellent,,gas,,automatic,truck,black,,2019-01-29,52
25995,2015.0,ford f250,good,8,gas,27404.0,automatic,truck,silver,1.0,2018-11-17,29
23995,2007.0,ram 2500,good,6,gas,141412.0,automatic,truck,silver,1.0,2019-01-17,18
26995,2008.0,ram 3500,good,6,gas,103410.0,automatic,truck,,1.0,2018-06-12,13
7800,2014.0,ford f-150,fair,6,gas,108000.0,automatic,truck,white,,2018-12-10,23
11000,2009.0,chevrolet silverado,excellent,8,gas,124500.0,automatic,truck,,1.0,2019-02-22,56
15000,2007.0,ford f350,good,8,diesel,147680.0,automatic,pickup,white,1.0,2018-09-18,49
7200,1999.0,ford f-250,good,8,diesel,246000.0,manual,truck,red,1.0,2018-07-27,78
39000,2015.0,ford f350,excellent,8,diesel,101000.0,automatic,truck,silver,1.0,2018-08-06,10
14995,2015.0,chrysler 200,excellent,4,gas,40467.0,automatic,SUV,red,,2018-06-07,20
11500,2014.0,ford escape,excellent,4,gas,73870.0,automatic,SUV,silver,,2018-05-27,86
12500,2015.0,ford escape,excellent,4,gas,,automatic,SUV,silver,,2019-02-16,8
26990,2017.0,chevrolet colorado,excellent,6,gas,20107.0,automatic,truck,,,2018-07-24,5
22900,2014.0,ford f-150,excellent,8,gas,75735.0,automatic,truck,black,,2019-03-20,86
23700,2015.0,ram 1500,excellent,,diesel,123831.0,automatic,truck,black,1.0,2018-06-26,73
11500,2016.0,ford escape,excellent,4,gas,83083.0,automatic,SUV,,,2019-01-07,51
6995,,toyota highlander,excellent,6,gas,144427.0,automatic,SUV,,1.0,2019-04-02,30
6750,2005.0,ford f-250,good,8,gas,,automatic,pickup,white,1.0,2018-10-17,23
33897,2017.0,ram 3500,good,8,gas,25479.0,automatic,truck,white,1.0,2018-10-10,24
28999,2019.0,gmc acadia,like new,6,gas,11000.0,automatic,SUV,silver,,2019-01-15,35
15995,2016.0,ford edge,excellent,4,gas,106739.0,automatic,SUV,grey,1.0,2018-10-24,10
53986,2018.0,ram 2500,good,6,gas,,automatic,truck,white,1.0,2018-12-17,21
19988,2012.0,gmc yukon,excellent,8,gas,81447.0,automatic,SUV,,1.0,2018-05-29,11
28579,2016.0,ram 1500,good,8,gas,78860.0,automatic,truck,white,1.0,2018-12-10,15
4347,2008.0,subaru impreza,excellent,4,gas,162153.0,manual,sedan,white,1.0,2019-01-27,28
14000,,ford f-150,good,8,gas,,automatic,pickup,red,1.0,2018-09-24,24
2900,2001.0,toyota tundra,fair,8,gas,225000.0,automatic,truck,black,1.0,2018-05-19,71
25100,2014.0,ford f150 supercrew cab xlt,good,6,gas,53522.0,other,pickup,black,1.0,2018-05-14,14
6950,2008.0,ram 1500,excellent,8,gas,152169.0,automatic,pickup,white,1.0,2019-02-16,11
13995,2009.0,jeep wrangler,like new,6,gas,,automatic,SUV,white,1.0,2018-05-02,40
84900,2019.0,ford f350,new,,diesel,9000.0,automatic,pickup,white,1.0,2019-03-26,7
19995,2012.0,chevrolet silverado,like new,8,gas,119340.0,automatic,pickup,silver,1.0,2019-03-29,42
6200,2004.0,ford f-150,good,8,gas,147000.0,automatic,pickup,blue,1.0,2018-08-07,35
4500,2014.0,ford focus,good,4,gas,133000.0,automatic,sedan,red,,2018-11-03,31
23900,2014.0,ford f350,excellent,8,diesel,140000.0,automatic,truck,white,1.0,2018-05-18,42
15300,2014.0,honda accord,excellent,4,gas,47700.0,automatic,sedan,grey,,2018-05-28,17
29499,2018.0,ram 1500,excellent,6,diesel,16500.0,automatic,pickup,grey,1.0,2018-09-20,53
12000,2015.0,chevrolet silverado,excellent,,gas,115500.0,automatic,pickup,white,,2019-02-03,48
6900,2009.0,jeep cherokee,excellent,,gas,130023.0,automatic,SUV,black,1.0,2018-09-03,19
10500,2008.0,chevrolet silverado,excellent,,gas,,automatic,truck,black,,2019-01-14,58
19900,2017.0,subaru outback,like new,4,gas,46459.0,automatic,SUV,silver,1.0,2018-12-20,19
800,1995.0,chevrolet tahoe,fair,8,gas,0.0,automatic,SUV,brown,1.0,2019-03-09,26
4200,2001.0,chevrolet camaro,excellent,,gas,102321.0,automatic,convertible,red,,2018-12-09,36
20000,1996.0,ford f-250,good,8,diesel,135242.0,automatic,truck,white,1.0,2018-12-08,60
13900,2009.0,ram 1500,excellent,8,gas,136000.0,automatic,truck,black,1.0,2019-02-26,5
32750,2017.0,ford f250 super duty,like new,8,gas,,automatic,truck,,1.0,2018-07-26,28
15300,,ram 2500,excellent,6,diesel,,automatic,truck,white,1.0,2018-09-23,23
4400,2007.0,toyota camry,good,4,gas,172.0,automatic,sedan,grey,,2018-09-19,38
1800,2009.0,ford f-150,good,8,gas,157420.0,automatic,pickup,red,1.0,2018-11-25,23
11450,2004.0,jeep wrangler,like new,6,gas,112723.0,manual,offroad,red,1.0,2018-08-04,91
1800,2013.0,chevrolet traverse,good,6,gas,128339.0,automatic,SUV,,1.0,2018-09-01,58
1500,,ford f-150,good,6,gas,,automatic,pickup,,,2018-08-27,8
3250,2010.0,ford focus se,good,,gas,190000.0,automatic,sedan,red,,2018-07-23,28
49950,,gmc sierra 2500hd,like new,8,gas,10600.0,automatic,truck,white,1.0,2018-08-07,30
42488,2018.0,gmc sierra 2500hd,like new,8,gas,22600.0,automatic,truck,grey,1.0,2019-02-14,38
43488,2018.0,gmc sierra 2500hd,like new,8,gas,16500.0,automatic,truck,,1.0,2018-09-09,16
32950,,gmc sierra 1500,like new,8,gas,8500.0,automatic,pickup,white,1.0,2018-06-30,73
30950,2017.0,gmc sierra 1500,like new,8,gas,24800.0,automatic,pickup,grey,1.0,2018-11-03,37
23950,2013.0,ford f150,like new,6,gas,42900.0,automatic,pickup,silver,1.0,2018-11-01,5
33950,2017.0,ford f150,like new,8,gas,22200.0,automatic,truck,blue,1.0,2018-09-13,50
10500,2007.0,chevrolet suburban,excellent,8,gas,135000.0,automatic,SUV,grey,1.0,2018-09-20,68
14950,2000.0,ford f350,excellent,8,diesel,203500.0,automatic,truck,,1.0,2019-03-19,91
36488,2018.0,chevrolet silverado 2500hd,like new,8,gas,7200.0,automatic,truck,white,1.0,2018-10-04,8
44488,,chevrolet silverado 2500hd,like new,8,gas,14800.0,automatic,truck,white,1.0,2019-04-14,28
33980,2015.0,gmc sierra 2500hd,good,8,gas,96950.0,automatic,truck,,1.0,2019-01-08,24
46732,2016.0,gmc sierra 2500hd,good,8,gas,51366.0,automatic,truck,white,1.0,2019-03-14,48
17971,2013.0,chevrolet tahoe,good,8,gas,112614.0,automatic,SUV,silver,1.0,2019-03-23,23
32785,2017.0,ford f-250 sd,good,8,gas,56748.0,automatic,truck,blue,1.0,2019-01-03,19
22997,,ford f-150,good,6,gas,84459.0,automatic,truck,grey,1.0,2018-05-23,30
45793,2018.0,ford f-150,good,6,gas,9492.0,automatic,truck,blue,1.0,2018-05-05,62
30897,2016.0,gmc sierra 2500hd,good,,gas,113654.0,automatic,truck,,1.0,2018-12-11,97
19481,2014.0,ford f-250 sd,good,8,gas,116904.0,automatic,truck,white,1.0,2018-07-02,36
24692,2016.0,ford f-250 sd,good,8,gas,102749.0,automatic,truck,blue,1.0,2018-06-27,23
33992,2015.0,chevrolet silverado 2500hd,good,8,gas,84692.0,automatic,truck,,1.0,2019-02-11,90
51892,2019.0,gmc sierra 1500,good,8,gas,,automatic,truck,white,1.0,2019-04-16,59
48724,2018.0,ford f-350 sd,good,8,gas,57108.0,automatic,truck,black,1.0,2018-12-04,8
3275,2002.0,subaru outback,good,4,gas,222632.0,manual,SUV,green,1.0,2019-04-12,25
14000,2008.0,chevrolet silverado,excellent,8,gas,84254.0,automatic,pickup,blue,1.0,2018-10-08,36
8871,2008.0,chevrolet silverado 1500,excellent,8,gas,137281.0,automatic,truck,red,1.0,2018-07-20,50
22950,2014.0,chevrolet silverado 1500,like new,8,gas,,automatic,pickup,silver,1.0,2018-07-15,16
31488,2016.0,chevrolet silverado 1500,like new,8,gas,38700.0,automatic,pickup,,1.0,2018-12-18,12
23950,2012.0,chevrolet silverado 1500,like new,8,gas,58200.0,automatic,pickup,silver,1.0,2018-05-18,13
9595,2011.0,chevrolet silverado 1500,like new,8,gas,239950.0,automatic,truck,blue,1.0,2019-02-25,15
4999,2009.0,hyundai santa fe,excellent,6,gas,131000.0,automatic,SUV,black,1.0,2018-06-18,34
18950,2010.0,cadillac escalade,excellent,8,gas,,automatic,SUV,white,1.0,2018-09-29,52
16000,2012.0,jeep wrangler,good,6,gas,,automatic,offroad,,1.0,2019-01-29,15
5900,2011.0,honda accord,excellent,4,gas,152000.0,automatic,sedan,white,,2018-09-16,21
950,1987.0,jeep cherokee,fair,6,gas,281644.0,manual,SUV,black,1.0,2018-12-11,67
7200,2014.0,toyota corolla,excellent,4,gas,116000.0,automatic,sedan,custom,,2018-11-29,14
11500,2012.0,honda civic,excellent,4,gas,21500.0,automatic,sedan,white,,2018-09-30,29
11200,2010.0,honda odyssey,excellent,6,gas,104517.0,automatic,van,,,2019-03-08,61
1995,2014.0,toyota corolla,excellent,4,gas,72358.0,automatic,sedan,silver,,2019-02-03,60
4500,1992.0,jeep cherokee,good,6,diesel,148958.0,manual,SUV,white,1.0,2019-02-25,44
14900,2016.0,hyundai santa fe,excellent,4,gas,,automatic,SUV,,1.0,2018-10-08,63
14995,2014.0,ford f-150,like new,8,gas,193000.0,automatic,pickup,,1.0,2018-09-14,35
28000,2007.0,nissan altima,good,,gas,130.0,automatic,sedan,grey,,2018-05-05,20
5200,2007.0,honda accord,good,,gas,,automatic,sedan,grey,,2018-07-21,54
5795,2008.0,ford escape,good,6,gas,83560.0,automatic,SUV,white,,2018-11-21,181
2995,2002.0,toyota camry,excellent,,gas,263284.0,automatic,sedan,,,2019-01-23,77
56995,2018.0,chevrolet camaro,good,8,gas,11591.0,automatic,coupe,white,,2018-12-11,38
37995,,jeep wrangler,good,6,gas,33469.0,automatic,SUV,,1.0,2019-02-05,38
25995,2018.0,chevrolet colorado,good,6,gas,32689.0,automatic,truck,yellow,,2018-07-25,7
12995,2017.0,hyundai sonata,good,4,gas,79417.0,other,sedan,silver,,2018-08-22,87
15995,2017.0,chevrolet malibu,good,4,gas,34104.0,automatic,sedan,silver,,2018-11-12,20
37995,2018.0,jeep wrangler,good,6,gas,31756.0,automatic,SUV,black,1.0,2018-07-22,21
13995,2016.0,toyota corolla,good,4,gas,72279.0,automatic,sedan,,,2019-01-26,79
19995,2013.0,ram 1500,good,8,gas,97129.0,automatic,truck,black,,2019-02-14,32
16995,2017.0,honda accord,good,4,gas,45554.0,automatic,sedan,black,,2018-09-20,29
8995,,ford fusion,good,4,gas,116561.0,automatic,sedan,green,,2018-06-13,5
14995,2013.0,ford explorer,good,,gas,89692.0,automatic,SUV,grey,,2018-06-04,70
11995,2016.0,hyundai sonata,good,4,gas,82317.0,other,sedan,silver,,2018-12-10,33
25995,2018.0,chevrolet colorado,good,6,gas,35259.0,automatic,truck,black,,2018-10-13,32
12495,2007.0,toyota tundra,good,8,gas,,automatic,truck,blue,,2019-04-03,6
10988,2016.0,ford focus,good,4,gas,55794.0,automatic,sedan,red,,2018-08-06,73
6900,,toyota prius,good,4,hybrid,141000.0,automatic,hatchback,blue,,2018-08-05,5
6000,,ford f250,fair,8,diesel,,automatic,truck,,1.0,2018-11-20,4
5800,2008.0,ford f-150,like new,6,gas,90000.0,automatic,pickup,white,,2018-07-05,19
2500,2002.0,jeep liberty,fair,6,gas,,automatic,SUV,green,,2018-07-11,16
4200,2010.0,nissan versa,excellent,4,gas,100000.0,automatic,hatchback,black,,2018-06-17,71
5995,,toyota rav4,good,4,gas,105744.0,automatic,SUV,white,,2019-04-10,7
8500,1995.0,chevrolet corvette,excellent,8,gas,122879.0,automatic,convertible,green,,2018-07-26,43
9995,2011.0,chevrolet tahoe,excellent,8,gas,171089.0,automatic,SUV,,1.0,2018-10-07,24
7995,2011.0,dodge dakota,good,8,gas,121864.0,automatic,truck,white,1.0,2018-10-18,10
13995,2014.0,nissan frontier,good,6,gas,68295.0,automatic,truck,white,1.0,2018-10-13,6
8895,2012.0,honda civic,excellent,4,other,45845.0,automatic,sedan,silver,,2018-05-20,10
28950,2015.0,chevrolet silverado 1500,like new,8,gas,,automatic,pickup,silver,1.0,2019-03-03,31
31950,2018.0,ford f150,like new,6,gas,,automatic,truck,,1.0,2018-09-13,24
9425,2012.0,chrysler 300,good,6,gas,114276.0,automatic,sedan,black,,2019-03-28,24
15865,,dodge grand caravan,good,,gas,50031.0,automatic,van,grey,,2018-06-07,77
8995,2007.0,chevrolet suburban,good,8,gas,172706.0,automatic,SUV,grey,1.0,2018-05-05,20
33900,2018.0,honda pilot,excellent,6,gas,16000.0,automatic,SUV,grey,1.0,2018-12-01,13
24199,2018.0,chrysler 300,good,6,gas,18463.0,automatic,sedan,grey,1.0,2018-07-12,35
9125,2013.0,chevrolet equinox,good,,gas,,automatic,SUV,,,2018-05-20,45
7300,2013.0,ford focus,excellent,4,gas,66000.0,automatic,sedan,white,,2019-03-19,22
6025,2004.0,ford expedition,good,8,gas,114000.0,automatic,SUV,red,,2018-09-14,82
26995,2016.0,gmc acadia,good,6,gas,51667.0,automatic,SUV,black,1.0,2018-10-17,44
15995,2001.0,chevrolet corvette,good,8,gas,,manual,coupe,red,,2019-04-16,73
15000,2007.0,toyota tundra,excellent,,gas,,automatic,truck,silver,,2018-11-22,81
8500,2016.0,nissan altima,like new,4,gas,44000.0,automatic,sedan,silver,,2018-10-29,74
52995,2018.0,ford expedition,good,6,gas,33915.0,automatic,SUV,white,1.0,2019-04-10,30
10995,2011.0,kia sorento,good,,gas,94415.0,automatic,SUV,,1.0,2019-04-07,17
4450,2001.0,honda cr-v,good,4,gas,,automatic,SUV,,,2019-03-19,22
14990,2015.0,toyota rav4,excellent,4,gas,19965.0,automatic,SUV,silver,1.0,2018-07-05,30
25990,2016.0,gmc sierra 1500,excellent,8,gas,49750.0,automatic,truck,black,1.0,2018-08-06,51
